id,title,title_en,image_url,chapters,publishing,published_from,published_to,score,scored_by,members,favorites,author
1007,Shoujo Ningyou,Girl Doll,https://cdn.myanimelist.net/images/manga/3/262326.jpg,4,False,1999-01-01T00:00:00+00:00,,6.28,336,673,0,2511
1008,Ichigo to Chocolate,,https://cdn.myanimelist.net/images/manga/3/387.jpg,0,False,1999-01-01T00:00:00+00:00,,0.0,0,157,0,2796
1009,Hachimitsu to Clover,Honey and Clover,https://cdn.myanimelist.net/images/manga/3/184591.jpg,71,False,2000-04-24T00:00:00+00:00,2006-07-28T00:00:00+00:00,8.28,5959,21890,943,2891
1010,Vandread,,https://cdn.myanimelist.net/images/manga/3/111541.jpg,14,False,2000-01-12T00:00:00+00:00,2001-10-01T00:00:00+00:00,6.63,810,1851,8,2138
1011,Dorobou to Keiji,,https://cdn.myanimelist.net/images/manga/5/60943.jpg,7,False,1997-01-01T00:00:00+00:00,,6.57,495,872,4,2245
1012,Yamato Gensouki,,https://cdn.myanimelist.net/images/manga/1/5672.jpg,17,False,1999-02-16T00:00:00+00:00,1999-06-15T00:00:00+00:00,6.49,634,1469,2,1900
1013,Touch,,https://cdn.myanimelist.net/images/manga/2/272018.jpg,257,False,1981-08-05T00:00:00+00:00,1986-11-12T00:00:00+00:00,8.34,4752,12079,441,2104
1014,H2,,https://cdn.myanimelist.net/images/manga/2/15421.jpg,338,False,1992-01-01T00:00:00+00:00,1999-01-01T00:00:00+00:00,8.19,4586,10352,427,2104
1015,Miyuki,,https://cdn.myanimelist.net/images/manga/1/48687.jpg,95,False,1980-01-01T00:00:00+00:00,1984-01-01T00:00:00+00:00,7.3,1133,2482,28,2104
1016,Darker than Black: Kuro no Keiyakusha,Darker than Black,https://cdn.myanimelist.net/images/manga/2/31140.jpg,10,False,2007-02-24T00:00:00+00:00,2007-11-24T00:00:00+00:00,7.04,6687,16491,211,2762
1017,Bond(z),Bond(z),https://cdn.myanimelist.net/images/manga/1/6150.jpg,4,False,2003-12-10T00:00:00+00:00,,7.6,1768,3104,27,2218
1018,Walkin' Butterfly,Walkin' Butterfly,https://cdn.myanimelist.net/images/manga/3/5187.jpg,18,False,2003-01-01T00:00:00+00:00,2007-01-01T00:00:00+00:00,7.04,312,1111,10,2678
1019,P.B.B.: Play Boy Blues,Play Boy Blues,https://cdn.myanimelist.net/images/manga/1/176817.jpg,27,False,2003-01-01T00:00:00+00:00,2016-04-28T00:00:00+00:00,7.25,482,1147,5,2633
1020,Ore no Tenshi wa Mayonaka Akuma,Angel & Devil,https://cdn.myanimelist.net/images/manga/1/5965.jpg,8,False,2005-02-12T00:00:00+00:00,,7.1,1090,2114,2,2790
1021,The Summit,The Summit,https://cdn.myanimelist.net/images/manga/4/18344.jpg,0,False,2005-01-01T00:00:00+00:00,2011-01-01T00:00:00+00:00,7.82,1159,3527,60,2264
1022,Eroica yori Ai wo Komete,From Eroica with Love,https://cdn.myanimelist.net/images/manga/1/252517.jpg,0,False,1976-12-01T00:00:00+00:00,2012-06-16T00:00:00+00:00,7.69,320,1493,73,2789
1023,Koukaku Kidoutai: The Ghost in the Shell,The Ghost in the Shell,https://cdn.myanimelist.net/images/manga/2/155733.jpg,11,False,1989-03-01T00:00:00+00:00,1991-09-01T00:00:00+00:00,8.0,12181,36251,1307,2609
1024,Plus Again,,https://cdn.myanimelist.net/images/manga/2/154494.jpg,0,False,2000-01-01T00:00:00+00:00,2003-01-01T00:00:00+00:00,0.0,0,467,5,4101
1025,-6mm no Taboo,-6mm no Taboo,https://cdn.myanimelist.net/images/manga/2/11878.jpg,6,False,2006-07-31T00:00:00+00:00,,6.35,1247,2455,6,2542
1026,Koukaku Kidoutai 2: Manmachine Interface,Ghost in the Shell 2: Man-Machine Interface,https://cdn.myanimelist.net/images/manga/3/421.jpg,6,False,2001-06-28T00:00:00+00:00,,6.73,2859,7652,79,2609
1027,Nine Puzzle,,https://cdn.myanimelist.net/images/manga/4/109281.jpg,11,False,2002-04-02T00:00:00+00:00,2002-09-03T00:00:00+00:00,7.14,1640,3179,9,2802
1028,Koukaku Kidoutai 1.5: Human-Error Processer,The Ghost in the Shell 1.5,https://cdn.myanimelist.net/images/manga/1/175989.jpg,7,False,1991-01-01T00:00:00+00:00,1996-07-15T00:00:00+00:00,7.35,2824,7683,60,2609
1029,Kirai Kiraimo,Hate to Love You,https://cdn.myanimelist.net/images/manga/2/37384.jpg,4,False,2001-01-01T00:00:00+00:00,,6.64,533,999,0,2211
1030,Gun Blaze West,Gun Blaze West,https://cdn.myanimelist.net/images/manga/1/204387.jpg,28,False,2000-12-12T00:00:00+00:00,2001-07-31T00:00:00+00:00,6.52,720,1755,7,1890
1031,Bokura ga Ita,We Were There,https://cdn.myanimelist.net/images/manga/2/244302.jpg,70,False,2002-04-13T00:00:00+00:00,2012-02-13T00:00:00+00:00,8.0,16913,46894,1779,2684
1032,Doraemon,Doraemon,https://cdn.myanimelist.net/images/manga/2/41460.jpg,821,False,1969-12-01T00:00:00+00:00,1996-01-01T00:00:00+00:00,8.45,6681,13293,849,2610
1033,Let Dai,Let Dai,https://cdn.myanimelist.net/images/manga/3/261172.jpg,75,False,1995-01-01T00:00:00+00:00,2005-01-01T00:00:00+00:00,8.07,2627,8982,390,5745
1034,Not So Bad,Not so bad,https://cdn.myanimelist.net/images/manga/5/30127.jpg,14,False,2006-02-16T00:00:00+00:00,2006-06-06T00:00:00+00:00,6.84,215,503,2,3238
1035,Twin Signal,Twin Signal,https://cdn.myanimelist.net/images/manga/3/7076.jpg,0,False,1992-12-01T00:00:00+00:00,2001-12-01T00:00:00+00:00,0.0,0,170,1,2735
1036,Junk: Record of the Last Hero,,https://cdn.myanimelist.net/images/manga/3/5654.jpg,35,False,2004-01-01T00:00:00+00:00,2007-01-01T00:00:00+00:00,6.75,843,2576,20,2233
1037,Koukyoushihen Eureka seveN,Eureka Seven: Psalms of Planets,https://cdn.myanimelist.net/images/manga/3/161332.jpg,23,False,2005-01-26T00:00:00+00:00,2006-11-25T00:00:00+00:00,7.79,5163,11305,322,2887
1038,Senjutsu Choukoukaku Orion,Orion,https://cdn.myanimelist.net/images/manga/2/260368.jpg,6,False,1990-01-01T00:00:00+00:00,1991-01-01T00:00:00+00:00,6.91,499,1158,20,2609
1039,Rockin'★Heaven,,https://cdn.myanimelist.net/images/manga/3/4992.jpg,36,False,2005-12-01T00:00:00+00:00,2008-07-01T00:00:00+00:00,7.71,7941,17141,238,2802
1041,Ichiban!!!,,https://cdn.myanimelist.net/images/manga/3/10202.jpg,14,False,2002-01-01T00:00:00+00:00,,7.2,436,932,0,2069
1042,Zero Count,,https://cdn.myanimelist.net/images/manga/1/270454.jpg,12,False,2003-01-01T00:00:00+00:00,,7.11,1716,3502,9,1949
1043,Ourou,King Of Wolves,https://cdn.myanimelist.net/images/manga/1/146113.jpg,3,False,1989-03-25T00:00:00+00:00,1989-05-25T00:00:00+00:00,6.6,1765,3982,9,1868
1044,Jigoku Sensei Nube,,https://cdn.myanimelist.net/images/manga/1/601.jpg,279,False,1993-08-24T00:00:00+00:00,1999-05-11T00:00:00+00:00,7.6,1060,3423,43,2713
1045,Saint Seiya,Knights of the Zodiac,https://cdn.myanimelist.net/images/manga/4/252107.jpg,110,False,1985-12-03T00:00:00+00:00,1990-11-06T00:00:00+00:00,7.55,8532,17661,838,1999
1046,Saint Seiya Episode G,,https://cdn.myanimelist.net/images/manga/3/163118.jpg,87,False,2002-12-19T00:00:00+00:00,2013-06-19T00:00:00+00:00,7.28,2465,5235,141,1999
1047,Saint Seiya: The Lost Canvas - Meiou Shinwa,,https://cdn.myanimelist.net/images/manga/5/163126.jpg,223,False,2006-09-21T00:00:00+00:00,2011-04-07T00:00:00+00:00,8.27,7377,14697,1045,1999
1048,Kyou kara Ma no Tsuku Jiyuugyou!,Kyo Kara Maoh!,https://cdn.myanimelist.net/images/manga/2/167622.jpg,133,False,2005-04-23T00:00:00+00:00,2016-07-23T00:00:00+00:00,7.63,1783,6252,106,2675
1049,Dolls,,https://cdn.myanimelist.net/images/manga/2/15537.jpg,90,False,2005-02-28T00:00:00+00:00,2012-09-28T00:00:00+00:00,7.66,1428,7109,94,2970
1050,Minekura Kazuya Tanpenshuu - Hachi no Su,,https://cdn.myanimelist.net/images/manga/2/42320.jpg,13,False,2003-01-01T00:00:00+00:00,2011-01-01T00:00:00+00:00,7.17,194,655,3,2182
1051,Kiniro no Corda,La Corda d'Oro,https://cdn.myanimelist.net/images/manga/2/270956.jpg,75,False,2004-03-05T00:00:00+00:00,2011-03-24T00:00:00+00:00,7.8,4464,11046,279,3796
1052,Marionette Generation,Marionette Generation,https://cdn.myanimelist.net/images/manga/1/252972.jpg,0,False,1989-07-01T00:00:00+00:00,1998-03-01T00:00:00+00:00,0.0,0,205,2,1968
1053,Star Ocean: The Second Story,,https://cdn.myanimelist.net/images/manga/1/268073.jpg,0,False,1998-10-12T00:00:00+00:00,2001-09-12T00:00:00+00:00,7.34,174,572,12,1953
1054,Star Ocean: Blue Sphere,,https://cdn.myanimelist.net/images/manga/5/812.jpg,0,False,2002-02-01T00:00:00+00:00,2005-03-01T00:00:00+00:00,7.18,111,412,5,7292
1055,Star Ocean: Till the End of Time,,https://cdn.myanimelist.net/images/manga/5/4755.jpg,35,False,2003-05-12T00:00:00+00:00,2005-10-12T00:00:00+00:00,7.18,298,827,14,2803
1056,Star Ocean: The Far Side of Time,,https://cdn.myanimelist.net/images/manga/3/10530.jpg,7,False,,,0.0,0,274,0,2803
1057,Batman: Child of Dreams,Batman: Child of Dreams,https://cdn.myanimelist.net/images/manga/1/23510.jpg,10,False,2000-11-01T00:00:00+00:00,2001-11-01T00:00:00+00:00,6.88,383,1051,16,2233
1059,Neji,Screw,https://cdn.myanimelist.net/images/manga/2/270460.jpg,3,False,1992-01-01T00:00:00+00:00,2001-06-25T00:00:00+00:00,6.95,1370,2820,7,2039
1060,Sweet Blood,,https://cdn.myanimelist.net/images/manga/1/633.jpg,8,False,1999-01-01T00:00:00+00:00,,6.73,363,840,4,3051
1061,Detective Conan,Case Closed,https://cdn.myanimelist.net/images/manga/1/97267.jpg,0,True,1994-01-05T00:00:00+00:00,,8.29,27490,55561,5468,2804
1062,Cobra,Cobra,https://cdn.myanimelist.net/images/manga/2/256000.jpg,30,False,1978-10-24T00:00:00+00:00,1984-10-30T00:00:00+00:00,7.51,452,2047,24,4861
1063,Kurozakuro,Kurozakuro,https://cdn.myanimelist.net/images/manga/3/15634.jpg,67,False,2004-07-28T00:00:00+00:00,2005-12-07T00:00:00+00:00,7.16,1163,3128,33,2650
1065,Tokyo Boys & Girls,Tokyo Boys & Girls,https://cdn.myanimelist.net/images/manga/5/997.jpg,18,False,2005-07-05T00:00:00+00:00,2006-07-04T00:00:00+00:00,6.82,842,1911,18,2115
1066,"Densha Otoko: Demo, Ore Tabidatsu yo",Densha Otoko: The Story of a Train Man Who Fell in Love With A Girl,https://cdn.myanimelist.net/images/manga/2/5240.jpg,13,False,2005-01-19T00:00:00+00:00,2006-02-18T00:00:00+00:00,7.61,730,2035,15,2406
1067,Cesare: Hakai no Souzousha,,https://cdn.myanimelist.net/images/manga/2/207459.jpg,106,False,2005-03-24T00:00:00+00:00,2021-11-25T00:00:00+00:00,8.0,1183,6084,101,2329
1068,Peter Pan♠Syndrome,,https://cdn.myanimelist.net/images/manga/3/175964.jpg,10,False,2004-12-28T00:00:00+00:00,2005-09-03T00:00:00+00:00,7.61,2266,4525,30,2802
1069,Mai-Otome,My-Otome,https://cdn.myanimelist.net/images/manga/5/260849.jpg,44,False,2005-08-01T00:00:00+00:00,2006-01-01T00:00:00+00:00,7.23,1627,3527,60,2416
1071,Made in Heaven,Made in Heaven,https://cdn.myanimelist.net/images/manga/2/174834.jpg,24,False,2006-03-01T00:00:00+00:00,2006-05-01T00:00:00+00:00,7.2,791,1802,12,3374
1072,Kaze Hikaru,Kaze Hikaru,https://cdn.myanimelist.net/images/manga/2/251088.jpg,0,False,1997-01-01T00:00:00+00:00,2020-05-28T00:00:00+00:00,7.83,1029,4726,159,3797
1073,Motto☆Kokoro ni Hoshi no Kagayaki wo,More Starlight to Your Heart,https://cdn.myanimelist.net/images/manga/1/659.jpg,0,False,2002-01-01T00:00:00+00:00,2005-01-01T00:00:00+00:00,7.01,212,621,11,2808
1075,7 Seeds,,https://cdn.myanimelist.net/images/manga/3/196607.jpg,178,False,2001-10-13T00:00:00+00:00,2017-05-27T00:00:00+00:00,8.2,4496,20808,729,2809
1076,Vagrant Soldier Ares,,https://cdn.myanimelist.net/images/manga/2/129069.jpg,207,False,2001-01-01T00:00:00+00:00,2007-01-01T00:00:00+00:00,8.09,5936,15143,497,5777
1077,BxB Brothers,BxB Brothers,https://cdn.myanimelist.net/images/manga/3/662.jpg,70,False,2001-01-01T00:00:00+00:00,2004-01-01T00:00:00+00:00,7.38,925,2459,3,2812
1078,Honey 2 Skip,Honey 2 Skip,https://cdn.myanimelist.net/images/manga/2/4994.jpg,10,False,1998-01-01T00:00:00+00:00,,6.63,204,491,0,2813
1079,Goong,Goong,https://cdn.myanimelist.net/images/manga/1/23572.jpg,179,False,2002-12-02T00:00:00+00:00,2011-12-27T00:00:00+00:00,7.79,4168,10801,266,2814
1080,Blood: The Last Vampire (2002),Blood: The Last Vampire 2002,https://cdn.myanimelist.net/images/manga/3/12321.jpg,6,False,2001-04-01T00:00:00+00:00,,6.44,2214,4578,37,2892
1081,Slayers: Knight of the Aqualord,,https://cdn.myanimelist.net/images/manga/1/21316.jpg,31,False,2003-04-01T00:00:00+00:00,2005-02-01T00:00:00+00:00,7.31,597,1354,10,2704
1082,Karasuma Kyouko no Jikenbo,Kyoko Karasuma the detective of Asakusa police department.,https://cdn.myanimelist.net/images/manga/1/168516.jpg,86,False,2002-10-01T00:00:00+00:00,2012-02-29T00:00:00+00:00,7.29,460,1896,33,2463
1083,Tenshi no Mure,Flock of Angels,https://cdn.myanimelist.net/images/manga/1/5185.jpg,17,False,2002-02-13T00:00:00+00:00,2005-10-13T00:00:00+00:00,0.0,0,156,2,2677
1085,Hot Blooded Woman,,https://cdn.myanimelist.net/images/manga/3/261212.jpg,183,False,2002-01-31T00:00:00+00:00,2002-09-30T00:00:00+00:00,7.69,3460,6937,139,2552
1086,Nagasarete Airantou,,https://cdn.myanimelist.net/images/manga/2/51755.jpg,0,True,2001-12-12T00:00:00+00:00,,7.58,2984,8574,188,6883
1087,Renai Junkie,Love Junkies,https://cdn.myanimelist.net/images/manga/3/198223.jpg,231,False,1999-01-01T00:00:00+00:00,2009-01-13T00:00:00+00:00,7.26,2357,6854,108,2815
1088,Girls Saurus,Girls Saurus,https://cdn.myanimelist.net/images/manga/3/274670.jpg,17,False,2002-04-18T00:00:00+00:00,2002-12-18T00:00:00+00:00,6.99,4577,7676,42,2279
1089,Maniattemasu!,No Thanks!,https://cdn.myanimelist.net/images/manga/1/702.jpg,10,False,2003-01-01T00:00:00+00:00,,6.81,992,1658,27,2336
1090,Aegis,Aegis,https://cdn.myanimelist.net/images/manga/3/203289.jpg,0,False,2002-01-01T00:00:00+00:00,2003-01-01T00:00:00+00:00,7.06,181,907,6,2791
1091,Translucent: Kanojo wa Hantoumei,Translucent,https://cdn.myanimelist.net/images/manga/2/708.jpg,30,False,2005-02-05T00:00:00+00:00,2006-10-05T00:00:00+00:00,7.23,342,1019,23,2710
1092,Gokusen,,https://cdn.myanimelist.net/images/manga/2/171655.jpg,156,False,1999-12-15T00:00:00+00:00,2007-02-15T00:00:00+00:00,8.08,6608,16105,428,2834
1093,Rin!,Rin!,https://cdn.myanimelist.net/images/manga/2/21488.jpg,11,False,2002-12-01T00:00:00+00:00,2004-10-25T00:00:00+00:00,7.6,1968,3908,41,2222
1094,Inu-Neko.,,https://cdn.myanimelist.net/images/manga/3/197982.jpg,9,False,2003-03-15T00:00:00+00:00,2004-07-15T00:00:00+00:00,6.73,360,783,8,2815
1095,Triangle,Triangle,https://cdn.myanimelist.net/images/manga/4/22034.jpg,1,False,2007-01-01T00:00:00+00:00,,6.61,264,547,1,2729
1096,Girls Saurus DX,,https://cdn.myanimelist.net/images/manga/2/274669.jpg,66,False,2002-12-19T00:00:00+00:00,2008-10-18T00:00:00+00:00,7.23,3533,6364,48,2279
1097,Saiyuuki Gaiden,,https://cdn.myanimelist.net/images/manga/3/155034.jpg,35,False,1999-05-18T00:00:00+00:00,2009-05-16T00:00:00+00:00,8.27,2822,10271,267,2182
1098,Times Two,Times Two,https://cdn.myanimelist.net/images/manga/3/730.jpg,5,False,2002-04-24T00:00:00+00:00,,6.92,308,588,0,2817
1099,A.I. Revolution,A.I. Revolution,https://cdn.myanimelist.net/images/manga/1/162173.jpg,81,False,1995-01-01T00:00:00+00:00,2003-01-01T00:00:00+00:00,0.0,0,506,4,2816
1100,Tekken Chinmi,Ironfist Chinmi,https://cdn.myanimelist.net/images/manga/4/155897.jpg,162,False,1984-04-18T00:00:00+00:00,1997-04-17T00:00:00+00:00,7.72,688,1700,46,2663
1101,Akumetsu,,https://cdn.myanimelist.net/images/manga/2/183734.jpg,162,False,2002-10-01T00:00:00+00:00,2006-04-06T00:00:00+00:00,8.16,21291,61555,1832,2666
1102,Ga-Rei,Ga-Rei,https://cdn.myanimelist.net/images/manga/2/185812.jpg,56,False,2005-10-26T00:00:00+00:00,2010-01-26T00:00:00+00:00,7.64,13083,31153,1007,2818
1103,Yebisu Celebrities,Yebisu Celebrities,https://cdn.myanimelist.net/images/manga/1/200944.jpg,19,False,2004-01-01T00:00:00+00:00,2006-01-01T00:00:00+00:00,7.27,526,1287,2,2210
1104,Full Moon ni Sasayaite,Until the Full Moon,https://cdn.myanimelist.net/images/manga/4/117567.jpg,8,False,1998-06-10T00:00:00+00:00,1998-01-01T00:00:00+00:00,6.86,892,1992,17,2301
1105,Red Eyes,,https://cdn.myanimelist.net/images/manga/3/168119.jpg,0,True,1999-12-01T00:00:00+00:00,,7.56,546,2384,42,6512
1107,Time Guardian,Time Guardian,https://cdn.myanimelist.net/images/manga/1/119591.jpg,10,False,2005-04-06T00:00:00+00:00,2006-02-06T00:00:00+00:00,6.94,257,574,14,2820
1108,Juuni Hizoku no Palette,The Palette of 12 Secret Colors,https://cdn.myanimelist.net/images/manga/1/24708.jpg,30,False,2003-06-10T00:00:00+00:00,2008-10-10T00:00:00+00:00,7.2,204,636,4,2680
1109,Menkui!,Menkui!,https://cdn.myanimelist.net/images/manga/2/5252.jpg,14,False,2000-07-01T00:00:00+00:00,2003-06-10T00:00:00+00:00,6.72,400,756,7,2821
1110,Shiawase Kissa 3-choume,Happy Cafe,https://cdn.myanimelist.net/images/manga/3/269706.jpg,88,False,2004-12-04T00:00:00+00:00,2009-08-20T00:00:00+00:00,8.17,7526,18104,455,2822
1111,Buddha,Buddha,https://cdn.myanimelist.net/images/manga/3/260394.jpg,66,False,1972-09-01T00:00:00+00:00,1983-11-01T00:00:00+00:00,8.34,3798,13985,403,1938
1113,I.O.N,I.O.N,https://cdn.myanimelist.net/images/manga/2/17076.jpg,6,False,1997-05-01T00:00:00+00:00,1997-11-01T00:00:00+00:00,6.98,3792,6817,24,1878
1114,El Hazard: The Magnificent World,El Hazard: The Magnificent World,https://cdn.myanimelist.net/images/manga/1/268892.jpg,15,False,1996-03-01T00:00:00+00:00,1997-12-01T00:00:00+00:00,6.75,509,1024,8,22557
1115,Star Wars: Teikoku no Gyakushuu,Star Wars: The Empire Strikes Back,https://cdn.myanimelist.net/images/manga/2/763.jpg,0,False,1999-01-27T00:00:00+00:00,1999-04-28T00:00:00+00:00,7.08,319,808,12,2823
1116,Star Wars: Jedi no Kikan,Star Wars: Return of the Jedi,https://cdn.myanimelist.net/images/manga/2/764.jpg,0,False,1999-07-07T00:00:00+00:00,1999-10-06T00:00:00+00:00,6.91,336,860,8,2486
1117,Seijuu Densho Dark Angel,,https://cdn.myanimelist.net/images/manga/1/216858.jpg,0,False,1992-01-01T00:00:00+00:00,1997-01-01T00:00:00+00:00,6.48,244,501,9,2233
1118,Kanshakudama no Yuutsu,Short-Tempered Melancholic and Other Stories,https://cdn.myanimelist.net/images/manga/1/34453.jpg,5,False,2008-08-05T00:00:00+00:00,,6.89,1910,3616,4,1878
1119,Saihate no Kimi e,To You Who Are in the Furthest Limit,https://cdn.myanimelist.net/images/manga/3/30147.jpg,7,False,2003-08-01T00:00:00+00:00,2004-06-01T00:00:00+00:00,7.4,1404,2615,14,2646
1121,Unbalance x2,,https://cdn.myanimelist.net/images/manga/1/159439.jpg,82,False,2005-05-30T00:00:00+00:00,2011-11-28T00:00:00+00:00,7.7,15465,29025,803,2827
1122,Naisho no Tsubomi,,https://cdn.myanimelist.net/images/manga/2/147607.jpg,98,False,2004-02-03T00:00:00+00:00,2012-02-03T00:00:00+00:00,7.26,281,915,5,3121
1125,Loveholic,Loveholic,https://cdn.myanimelist.net/images/manga/3/31096.jpg,12,False,2001-01-01T00:00:00+00:00,2004-01-01T00:00:00+00:00,7.46,1232,2257,14,2218
1126,Ohikkoshi,Ohikkoshi,https://cdn.myanimelist.net/images/manga/1/141073.jpg,7,False,2002-06-19T00:00:00+00:00,,6.85,1007,2811,23,2843
1129,Toumei Shounen,Invisible Boy,https://cdn.myanimelist.net/images/manga/1/22775.jpg,0,True,2005-01-01T00:00:00+00:00,,7.08,387,1040,2,2653
1131,Freesia,,https://cdn.myanimelist.net/images/manga/2/16481.jpg,84,False,2001-09-29T00:00:00+00:00,2009-08-25T00:00:00+00:00,7.65,5811,23166,579,2845
1132,Kilico,,https://cdn.myanimelist.net/images/manga/1/24917.jpg,41,False,1998-01-01T00:00:00+00:00,,6.8,356,910,4,2846
1133,Dorohedoro,Dorohedoro,https://cdn.myanimelist.net/images/manga/3/258246.jpg,190,False,2000-11-30T00:00:00+00:00,2018-09-12T00:00:00+00:00,8.68,48309,152897,11747,3024
1135,Mirai no Utena,Tower of the Future,https://cdn.myanimelist.net/images/manga/5/21660.jpg,74,False,1995-03-01T00:00:00+00:00,1999-04-01T00:00:00+00:00,0.0,0,423,1,2559
1136,Bakumatsu Seishun Hanafubuki,,https://cdn.myanimelist.net/images/manga/3/784.jpg,10,False,,,6.64,271,598,1,2841
1137,Binetsu Shuukan,,https://cdn.myanimelist.net/images/manga/3/85187.jpg,6,False,2006-01-01T00:00:00+00:00,,6.76,565,1107,0,2238
1138,Ihoujin Etrange,,https://cdn.myanimelist.net/images/manga/3/62361.jpg,6,False,2003-01-01T00:00:00+00:00,,6.99,303,575,0,2842
1139,Kon Kon KoKon,Kon Kon KoKon,https://cdn.myanimelist.net/images/manga/3/5212.jpg,0,True,2007-06-13T00:00:00+00:00,,6.88,288,897,5,1898
1140,Tokyo Tribe 2,Tokyo Tribes,https://cdn.myanimelist.net/images/manga/1/193323.jpg,0,False,1997-01-01T00:00:00+00:00,2005-01-01T00:00:00+00:00,6.75,109,651,5,2830
1142,Virgin na Kankei,An Innocent Relationship,https://cdn.myanimelist.net/images/manga/3/260230.jpg,47,False,2001-07-30T00:00:00+00:00,2005-03-30T00:00:00+00:00,6.85,3350,7509,29,2889
1143,Yuria 100 Shiki,,https://cdn.myanimelist.net/images/manga/3/51335.jpg,105,False,2005-07-22T00:00:00+00:00,2010-01-22T00:00:00+00:00,6.93,3656,9057,81,2421
1144,...Curtain.: Sensei to Kiyoraka ni Dousei,,https://cdn.myanimelist.net/images/manga/4/112449.jpg,5,False,2006-10-26T00:00:00+00:00,,6.11,1473,2579,2,2853
1145,...no Onna,...no Onna,https://cdn.myanimelist.net/images/manga/2/817.jpg,4,False,2004-01-01T00:00:00+00:00,,6.37,1446,2651,4,2854
1146,Harukanaru Toki no Naka de,Haruka: Beyond the Stream of Time,https://cdn.myanimelist.net/images/manga/1/186105.jpg,97,False,1999-12-24T00:00:00+00:00,2009-12-10T00:00:00+00:00,6.85,531,2196,26,2875
1147,Boku no Futatsu no Tsubasa,My Two Wings,https://cdn.myanimelist.net/images/manga/3/260636.jpg,37,False,2002-07-19T00:00:00+00:00,2005-09-17T00:00:00+00:00,6.34,3547,6843,38,2041
1148,Souten no Ken,Fist of the Blue Sky,https://cdn.myanimelist.net/images/manga/3/829.jpg,260,False,2001-05-01T00:00:00+00:00,2010-08-27T00:00:00+00:00,7.68,1783,5527,76,2847
1149,Hokuto no Ken,Fist of the North Star,https://cdn.myanimelist.net/images/manga/3/258755.jpg,245,False,1983-09-13T00:00:00+00:00,1988-07-26T00:00:00+00:00,8.11,14792,39609,1846,2847
1150,Animal X: Aragami no Ichizoku,,https://cdn.myanimelist.net/images/manga/1/27663.jpg,13,False,1991-01-01T00:00:00+00:00,1993-01-01T00:00:00+00:00,6.88,524,1208,15,2835
1151,Animal X: Daichi no Okite,,https://cdn.myanimelist.net/images/manga/3/27859.jpg,4,False,,,7.08,335,734,6,2835
1152,Animal X: Genshi Sairai,,https://cdn.myanimelist.net/images/manga/2/834.jpg,0,False,,,7.13,225,636,3,2835
